YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WSC,Region,datetime
2021,8,2,0,35.2,21.19,7.17,MIDW,2021-08-02 00:00:00
2021,8,2,1,0.0,18.75,6.9,MIDW,2021-08-02 01:00:00
2021,8,2,2,0.0,17.73,6.1,MIDW,2021-08-02 02:00:00
2021,8,2,3,0.0,16.94,5.4,MIDW,2021-08-02 03:00:00
2021,8,2,4,0.0,16.35,5.15,MIDW,2021-08-02 04:00:00
2021,8,2,5,0.0,15.9,4.98,MIDW,2021-08-02 05:00:00
2021,8,2,6,0.0,15.51,4.73,MIDW,2021-08-02 06:00:00
2021,8,2,7,0.0,15.22,4.37,MIDW,2021-08-02 07:00:00
2021,8,2,8,0.0,15.06,4.09,MIDW,2021-08-02 08:00:00
2021,8,2,9,0.0,14.92,3.94,MIDW,2021-08-02 09:00:00
2021,8,2,10,0.0,14.72,3.83,MIDW,2021-08-02 10:00:00
2021,8,2,11,60.47,16.37,3.6,MIDW,2021-08-02 11:00:00
2021,8,2,12,221.95,19.24,2.44,MIDW,2021-08-02 12:00:00
2021,8,2,13,413.67,21.65,1.35,MIDW,2021-08-02 13:00:00
2021,8,2,14,592.97,23.31,1.14,MIDW,2021-08-02 14:00:00
2021,8,2,15,718.85,24.77,1.34,MIDW,2021-08-02 15:00:00
2021,8,2,16,784.67,25.94,1.47,MIDW,2021-08-02 16:00:00
2021,8,2,17,809.28,26.34,1.58,MIDW,2021-08-02 17:00:00
2021,8,2,18,753.33,26.62,1.67,MIDW,2021-08-02 18:00:00
2021,8,2,19,666.58,26.78,1.78,MIDW,2021-08-02 19:00:00
2021,8,2,20,589.83,26.41,1.97,MIDW,2021-08-02 20:00:00
2021,8,2,21,455.17,25.52,2.17,MIDW,2021-08-02 21:00:00
2021,8,2,22,312.23,24.84,2.17,MIDW,2021-08-02 22:00:00
2021,8,2,23,173.7,24.05,2.12,MIDW,2021-08-02 23:00:00
2021,8,3,0,39.03,22.42,2.53,MIDW,2021-08-03 00:00:00
2021,8,3,1,0.0,20.8,3.01,MIDW,2021-08-03 01:00:00
2021,8,3,2,0.0,20.13,3.06,MIDW,2021-08-03 02:00:00
2021,8,3,3,0.0,19.46,3.0,MIDW,2021-08-03 03:00:00
2021,8,3,4,0.0,19.0,3.07,MIDW,2021-08-03 04:00:00
2021,8,3,5,0.0,18.45,3.15,MIDW,2021-08-03 05:00:00
2021,8,3,6,0.0,17.96,3.26,MIDW,2021-08-03 06:00:00
2021,8,3,7,0.0,17.44,3.37,MIDW,2021-08-03 07:00:00
2021,8,3,8,0.0,16.91,3.29,MIDW,2021-08-03 08:00:00
2021,8,3,9,0.0,16.36,2.91,MIDW,2021-08-03 09:00:00
2021,8,3,10,0.0,16.06,2.54,MIDW,2021-08-03 10:00:00
2021,8,3,11,57.0,17.11,2.32,MIDW,2021-08-03 11:00:00
2021,8,3,12,230.77,19.25,1.74,MIDW,2021-08-03 12:00:00
2021,8,3,13,408.95,22.84,1.52,MIDW,2021-08-03 13:00:00
2021,8,3,14,595.47,24.86,1.23,MIDW,2021-08-03 14:00:00
2021,8,3,15,737.78,26.31,0.93,MIDW,2021-08-03 15:00:00
2021,8,3,16,722.45,27.42,0.67,MIDW,2021-08-03 16:00:00
2021,8,3,17,759.17,28.35,0.46,MIDW,2021-08-03 17:00:00
2021,8,3,18,780.78,28.87,0.25,MIDW,2021-08-03 18:00:00
2021,8,3,19,680.4,29.39,0.23,MIDW,2021-08-03 19:00:00
2021,8,3,20,587.03,29.18,0.52,MIDW,2021-08-03 20:00:00
2021,8,3,21,475.12,29.02,0.72,MIDW,2021-08-03 21:00:00
2021,8,3,22,328.3,28.47,0.74,MIDW,2021-08-03 22:00:00
2021,8,3,23,190.8,27.44,0.82,MIDW,2021-08-03 23:00:00
2021,8,4,0,42.12,25.52,1.4,MIDW,2021-08-04 00:00:00
2021,8,4,1,0.0,23.68,2.09,MIDW,2021-08-04 01:00:00
2021,8,4,2,0.0,22.45,2.36,MIDW,2021-08-04 02:00:00
2021,8,4,3,0.0,21.26,2.52,MIDW,2021-08-04 03:00:00
2021,8,4,4,0.0,20.48,2.58,MIDW,2021-08-04 04:00:00
2021,8,4,5,0.0,19.96,2.42,MIDW,2021-08-04 05:00:00
2021,8,4,6,0.0,19.64,1.94,MIDW,2021-08-04 06:00:00
2021,8,4,7,0.0,19.89,1.2,MIDW,2021-08-04 07:00:00
2021,8,4,8,0.0,19.79,0.48,MIDW,2021-08-04 08:00:00
2021,8,4,9,0.0,19.28,0.43,MIDW,2021-08-04 09:00:00
2021,8,4,10,0.0,18.34,1.05,MIDW,2021-08-04 10:00:00
2021,8,4,11,52.75,18.16,1.69,MIDW,2021-08-04 11:00:00
2021,8,4,12,200.77,20.04,1.84,MIDW,2021-08-04 12:00:00
2021,8,4,13,382.45,22.83,1.78,MIDW,2021-08-04 13:00:00
2021,8,4,14,565.47,26.29,1.94,MIDW,2021-08-04 14:00:00
2021,8,4,15,713.75,27.84,1.79,MIDW,2021-08-04 15:00:00
2021,8,4,16,820.47,29.0,1.75,MIDW,2021-08-04 16:00:00
2021,8,4,17,814.12,29.84,1.85,MIDW,2021-08-04 17:00:00
2021,8,4,18,815.42,30.28,2.03,MIDW,2021-08-04 18:00:00
2021,8,4,19,754.6,30.44,2.12,MIDW,2021-08-04 19:00:00
2021,8,4,20,654.55,30.22,2.2,MIDW,2021-08-04 20:00:00
2021,8,4,21,515.72,29.46,2.19,MIDW,2021-08-04 21:00:00
2021,8,4,22,354.6,28.85,2.15,MIDW,2021-08-04 22:00:00
2021,8,4,23,184.62,27.64,2.31,MIDW,2021-08-04 23:00:00
2021,8,5,0,19.1,24.55,3.19,MIDW,2021-08-05 00:00:00
2021,8,5,1,0.0,22.23,3.96,MIDW,2021-08-05 01:00:00
2021,8,5,2,0.0,21.02,4.3,MIDW,2021-08-05 02:00:00
2021,8,5,3,0.0,20.1,4.27,MIDW,2021-08-05 03:00:00
2021,8,5,4,0.0,19.41,4.25,MIDW,2021-08-05 04:00:00
2021,8,5,5,0.0,18.84,4.18,MIDW,2021-08-05 05:00:00
2021,8,5,6,0.0,18.41,4.04,MIDW,2021-08-05 06:00:00
2021,8,5,7,0.0,18.3,3.59,MIDW,2021-08-05 07:00:00
2021,8,5,8,0.0,18.39,3.26,MIDW,2021-08-05 08:00:00
2021,8,5,9,0.0,18.42,3.1,MIDW,2021-08-05 09:00:00
2021,8,5,10,0.0,18.27,2.96,MIDW,2021-08-05 10:00:00
2021,8,5,11,56.1,19.07,2.72,MIDW,2021-08-05 11:00:00
2021,8,5,12,218.0,21.32,2.1,MIDW,2021-08-05 12:00:00
2021,8,5,13,407.65,24.16,2.37,MIDW,2021-08-05 13:00:00
2021,8,5,14,583.42,26.88,3.56,MIDW,2021-08-05 14:00:00
2021,8,5,15,730.53,28.41,4.31,MIDW,2021-08-05 15:00:00
2021,8,5,16,830.28,29.58,4.91,MIDW,2021-08-05 16:00:00
2021,8,5,17,899.1,30.48,5.67,MIDW,2021-08-05 17:00:00
2021,8,5,18,886.7,30.97,6.59,MIDW,2021-08-05 18:00:00
2021,8,5,19,813.47,31.08,7.4,MIDW,2021-08-05 19:00:00
2021,8,5,20,705.33,30.8,7.64,MIDW,2021-08-05 20:00:00
2021,8,5,21,536.7,30.13,7.55,MIDW,2021-08-05 21:00:00
2021,8,5,22,356.25,29.04,7.56,MIDW,2021-08-05 22:00:00
2021,8,5,23,174.57,27.55,7.48,MIDW,2021-08-05 23:00:00
2021,8,6,0,33.3,24.86,7.48,MIDW,2021-08-06 00:00:00
2021,8,6,1,0.0,23.02,7.74,MIDW,2021-08-06 01:00:00
2021,8,6,2,0.0,22.5,7.57,MIDW,2021-08-06 02:00:00
2021,8,6,3,0.0,21.97,7.41,MIDW,2021-08-06 03:00:00
2021,8,6,4,0.0,21.43,7.49,MIDW,2021-08-06 04:00:00
2021,8,6,5,0.0,20.97,7.31,MIDW,2021-08-06 05:00:00
2021,8,6,6,0.0,20.84,7.89,MIDW,2021-08-06 06:00:00
2021,8,6,7,0.0,20.61,8.17,MIDW,2021-08-06 07:00:00
2021,8,6,8,0.0,20.27,8.9,MIDW,2021-08-06 08:00:00
2021,8,6,9,0.0,19.7,8.99,MIDW,2021-08-06 09:00:00
2021,8,6,10,0.0,19.1,8.57,MIDW,2021-08-06 10:00:00
2021,8,6,11,34.7,18.99,7.59,MIDW,2021-08-06 11:00:00
2021,8,6,12,140.9,20.13,5.92,MIDW,2021-08-06 12:00:00
2021,8,6,13,275.5,22.67,6.35,MIDW,2021-08-06 13:00:00
2021,8,6,14,405.25,25.78,7.45,MIDW,2021-08-06 14:00:00
2021,8,6,15,539.72,27.7,7.93,MIDW,2021-08-06 15:00:00
2021,8,6,16,568.62,28.36,7.94,MIDW,2021-08-06 16:00:00
2021,8,6,17,557.12,28.54,7.6,MIDW,2021-08-06 17:00:00
2021,8,6,18,564.0,28.72,6.94,MIDW,2021-08-06 18:00:00
2021,8,6,19,545.35,28.85,6.36,MIDW,2021-08-06 19:00:00
2021,8,6,20,412.62,28.91,6.04,MIDW,2021-08-06 20:00:00
2021,8,6,21,223.73,28.69,5.9,MIDW,2021-08-06 21:00:00
2021,8,6,22,92.05,27.25,5.81,MIDW,2021-08-06 22:00:00
2021,8,6,23,73.93,25.86,5.82,MIDW,2021-08-06 23:00:00
2021,8,7,0,22.23,24.51,5.83,MIDW,2021-08-07 00:00:00
2021,8,7,1,0.0,23.58,5.66,MIDW,2021-08-07 01:00:00
2021,8,7,2,0.0,23.04,5.54,MIDW,2021-08-07 02:00:00
2021,8,7,3,0.0,22.4,5.26,MIDW,2021-08-07 03:00:00
2021,8,7,4,0.0,21.74,5.0,MIDW,2021-08-07 04:00:00
2021,8,7,5,0.0,21.15,4.92,MIDW,2021-08-07 05:00:00
2021,8,7,6,0.0,20.68,4.92,MIDW,2021-08-07 06:00:00
2021,8,7,7,0.0,20.31,4.88,MIDW,2021-08-07 07:00:00
2021,8,7,8,0.0,19.94,4.65,MIDW,2021-08-07 08:00:00
2021,8,7,9,0.0,19.71,4.68,MIDW,2021-08-07 09:00:00
2021,8,7,10,0.0,19.51,4.76,MIDW,2021-08-07 10:00:00
2021,8,7,11,37.15,20.47,4.45,MIDW,2021-08-07 11:00:00
2021,8,7,12,151.52,21.84,3.27,MIDW,2021-08-07 12:00:00
2021,8,7,13,294.95,24.17,2.45,MIDW,2021-08-07 13:00:00
2021,8,7,14,460.1,26.8,2.02,MIDW,2021-08-07 14:00:00
2021,8,7,15,553.58,28.82,1.8,MIDW,2021-08-07 15:00:00
2021,8,7,16,654.62,29.94,2.28,MIDW,2021-08-07 16:00:00
2021,8,7,17,640.55,30.11,3.18,MIDW,2021-08-07 17:00:00
2021,8,7,18,639.65,30.07,4.03,MIDW,2021-08-07 18:00:00
2021,8,7,19,659.78,29.73,4.39,MIDW,2021-08-07 19:00:00
2021,8,7,20,566.8,29.53,4.73,MIDW,2021-08-07 20:00:00
2021,8,7,21,381.52,29.2,5.22,MIDW,2021-08-07 21:00:00
2021,8,7,22,239.7,28.36,5.82,MIDW,2021-08-07 22:00:00
2021,8,7,23,103.75,27.1,6.87,MIDW,2021-08-07 23:00:00
2021,8,8,0,24.23,26.09,7.96,MIDW,2021-08-08 00:00:00
2021,8,8,1,0.0,25.33,8.39,MIDW,2021-08-08 01:00:00
2021,8,8,2,0.0,24.9,7.95,MIDW,2021-08-08 02:00:00
2021,8,8,3,0.0,24.72,8.01,MIDW,2021-08-08 03:00:00
2021,8,8,4,0.0,24.45,8.51,MIDW,2021-08-08 04:00:00
2021,8,8,5,0.0,23.94,8.46,MIDW,2021-08-08 05:00:00
2021,8,8,6,0.0,23.5,8.15,MIDW,2021-08-08 06:00:00
2021,8,8,7,0.0,23.0,7.63,MIDW,2021-08-08 07:00:00
2021,8,8,8,0.0,22.44,7.74,MIDW,2021-08-08 08:00:00
2021,8,8,9,0.0,21.85,7.62,MIDW,2021-08-08 09:00:00
2021,8,8,10,0.0,21.35,6.92,MIDW,2021-08-08 10:00:00
2021,8,8,11,37.6,21.6,6.25,MIDW,2021-08-08 11:00:00
2021,8,8,12,137.4,22.74,5.2,MIDW,2021-08-08 12:00:00
2021,8,8,13,287.92,25.23,5.63,MIDW,2021-08-08 13:00:00
2021,8,8,14,467.7,28.29,6.11,MIDW,2021-08-08 14:00:00
2021,8,8,15,606.38,30.7,6.77,MIDW,2021-08-08 15:00:00
2021,8,8,16,737.22,31.94,8.07,MIDW,2021-08-08 16:00:00
2021,8,8,17,802.58,32.83,9.64,MIDW,2021-08-08 17:00:00
2021,8,8,18,727.65,32.84,10.79,MIDW,2021-08-08 18:00:00
2021,8,8,19,691.7,32.25,11.21,MIDW,2021-08-08 19:00:00
2021,8,8,20,620.3,31.53,11.1,MIDW,2021-08-08 20:00:00
2021,8,8,21,410.2,30.78,11.02,MIDW,2021-08-08 21:00:00
2021,8,8,22,212.9,29.6,9.9,MIDW,2021-08-08 22:00:00
2021,8,8,23,97.95,27.95,8.31,MIDW,2021-08-08 23:00:00
2021,8,9,0,19.2,26.2,7.61,MIDW,2021-08-09 00:00:00
2021,8,9,1,0.0,25.06,7.47,MIDW,2021-08-09 01:00:00
2021,8,9,2,0.0,24.3,7.55,MIDW,2021-08-09 02:00:00
2021,8,9,3,0.0,23.68,7.41,MIDW,2021-08-09 03:00:00
2021,8,9,4,0.0,23.23,7.27,MIDW,2021-08-09 04:00:00
2021,8,9,5,0.0,22.87,7.15,MIDW,2021-08-09 05:00:00
2021,8,9,6,0.0,22.51,6.37,MIDW,2021-08-09 06:00:00
2021,8,9,7,0.0,22.33,5.83,MIDW,2021-08-09 07:00:00
2021,8,9,8,0.0,21.99,5.81,MIDW,2021-08-09 08:00:00
2021,8,9,9,0.0,21.77,6.43,MIDW,2021-08-09 09:00:00
2021,8,9,10,0.0,21.67,6.5,MIDW,2021-08-09 10:00:00
2021,8,9,11,26.95,21.71,6.55,MIDW,2021-08-09 11:00:00
2021,8,9,12,63.78,22.18,6.35,MIDW,2021-08-09 12:00:00
2021,8,9,13,104.78,22.86,6.7,MIDW,2021-08-09 13:00:00
2021,8,9,14,174.68,23.65,7.36,MIDW,2021-08-09 14:00:00
2021,8,9,15,337.48,24.7,7.99,MIDW,2021-08-09 15:00:00
2021,8,9,16,483.45,25.85,8.4,MIDW,2021-08-09 16:00:00
2021,8,9,17,527.65,26.99,8.98,MIDW,2021-08-09 17:00:00
2021,8,9,18,423.9,27.64,9.54,MIDW,2021-08-09 18:00:00
2021,8,9,19,422.08,27.96,9.85,MIDW,2021-08-09 19:00:00
2021,8,9,20,182.38,28.0,9.68,MIDW,2021-08-09 20:00:00
2021,8,9,21,119.15,27.6,8.95,MIDW,2021-08-09 21:00:00
2021,8,9,22,66.55,26.98,8.46,MIDW,2021-08-09 22:00:00
2021,8,9,23,54.4,26.32,8.78,MIDW,2021-08-09 23:00:00
2021,8,10,0,18.05,25.73,8.6,MIDW,2021-08-10 00:00:00
2021,8,10,1,0.0,25.11,7.96,MIDW,2021-08-10 01:00:00
2021,8,10,2,0.0,24.54,6.97,MIDW,2021-08-10 02:00:00
2021,8,10,3,0.0,24.03,6.38,MIDW,2021-08-10 03:00:00
2021,8,10,4,0.0,23.46,5.89,MIDW,2021-08-10 04:00:00
2021,8,10,5,0.0,22.85,5.82,MIDW,2021-08-10 05:00:00
2021,8,10,6,0.0,22.32,5.77,MIDW,2021-08-10 06:00:00
2021,8,10,7,0.0,21.88,5.51,MIDW,2021-08-10 07:00:00
2021,8,10,8,0.0,21.51,4.96,MIDW,2021-08-10 08:00:00
2021,8,10,9,0.0,21.21,4.35,MIDW,2021-08-10 09:00:00
2021,8,10,10,0.0,20.98,3.51,MIDW,2021-08-10 10:00:00
2021,8,10,11,36.33,21.96,2.32,MIDW,2021-08-10 11:00:00
2021,8,10,12,143.23,23.7,1.59,MIDW,2021-08-10 12:00:00
2021,8,10,13,296.45,25.43,2.22,MIDW,2021-08-10 13:00:00
2021,8,10,14,414.58,27.84,3.4,MIDW,2021-08-10 14:00:00
2021,8,10,15,526.97,30.2,4.38,MIDW,2021-08-10 15:00:00
2021,8,10,16,668.35,31.41,5.27,MIDW,2021-08-10 16:00:00
2021,8,10,17,737.2,31.4,5.96,MIDW,2021-08-10 17:00:00
2021,8,10,18,715.5,31.07,6.31,MIDW,2021-08-10 18:00:00
2021,8,10,19,681.83,31.07,6.62,MIDW,2021-08-10 19:00:00
2021,8,10,20,569.58,30.96,6.66,MIDW,2021-08-10 20:00:00
2021,8,10,21,362.55,30.55,6.58,MIDW,2021-08-10 21:00:00
2021,8,10,22,247.25,29.83,7.34,MIDW,2021-08-10 22:00:00
2021,8,10,23,118.15,28.77,8.12,MIDW,2021-08-10 23:00:00
2021,8,11,0,16.42,27.71,8.72,MIDW,2021-08-11 00:00:00
2021,8,11,1,0.0,27.12,9.34,MIDW,2021-08-11 01:00:00
2021,8,11,2,0.0,26.52,8.64,MIDW,2021-08-11 02:00:00
2021,8,11,3,0.0,25.8,8.1,MIDW,2021-08-11 03:00:00
2021,8,11,4,0.0,25.12,7.7,MIDW,2021-08-11 04:00:00
2021,8,11,5,0.0,24.66,7.53,MIDW,2021-08-11 05:00:00
2021,8,11,6,0.0,24.21,7.29,MIDW,2021-08-11 06:00:00
2021,8,11,7,0.0,23.81,6.94,MIDW,2021-08-11 07:00:00
2021,8,11,8,0.0,23.5,7.13,MIDW,2021-08-11 08:00:00
2021,8,11,9,0.0,23.53,8.12,MIDW,2021-08-11 09:00:00
2021,8,11,10,0.0,23.42,7.51,MIDW,2021-08-11 10:00:00
2021,8,11,11,32.17,23.76,7.5,MIDW,2021-08-11 11:00:00
2021,8,11,12,151.25,24.61,7.25,MIDW,2021-08-11 12:00:00
2021,8,11,13,292.2,25.79,7.39,MIDW,2021-08-11 13:00:00
2021,8,11,14,326.65,27.27,9.48,MIDW,2021-08-11 14:00:00
2021,8,11,15,122.45,28.51,10.63,MIDW,2021-08-11 15:00:00
2021,8,11,16,58.72,29.44,11.1,MIDW,2021-08-11 16:00:00
2021,8,11,17,414.12,29.54,11.11,MIDW,2021-08-11 17:00:00
2021,8,11,18,582.92,29.57,11.31,MIDW,2021-08-11 18:00:00
2021,8,11,19,612.9,29.64,11.97,MIDW,2021-08-11 19:00:00
2021,8,11,20,600.97,29.79,12.69,MIDW,2021-08-11 20:00:00
2021,8,11,21,480.35,29.46,12.74,MIDW,2021-08-11 21:00:00
2021,8,11,22,313.6,28.6,12.05,MIDW,2021-08-11 22:00:00
2021,8,11,23,136.12,27.71,11.49,MIDW,2021-08-11 23:00:00
2021,8,12,0,19.88,27.0,11.3,MIDW,2021-08-12 00:00:00
2021,8,12,1,0.0,26.57,11.18,MIDW,2021-08-12 01:00:00
2021,8,12,2,0.0,26.36,10.38,MIDW,2021-08-12 02:00:00
2021,8,12,3,0.0,26.14,10.19,MIDW,2021-08-12 03:00:00
2021,8,12,4,0.0,25.93,9.96,MIDW,2021-08-12 04:00:00
2021,8,12,5,0.0,25.81,9.29,MIDW,2021-08-12 05:00:00
2021,8,12,6,0.0,25.6,8.3,MIDW,2021-08-12 06:00:00
2021,8,12,7,0.0,25.24,7.23,MIDW,2021-08-12 07:00:00
2021,8,12,8,0.0,24.36,6.43,MIDW,2021-08-12 08:00:00
2021,8,12,9,0.0,23.12,5.43,MIDW,2021-08-12 09:00:00
2021,8,12,10,0.0,21.69,4.15,MIDW,2021-08-12 10:00:00
2021,8,12,11,16.0,21.49,2.68,MIDW,2021-08-12 11:00:00
2021,8,12,12,52.08,22.5,1.5,MIDW,2021-08-12 12:00:00
2021,8,12,13,148.45,23.73,2.02,MIDW,2021-08-12 13:00:00
2021,8,12,14,214.55,25.9,3.53,MIDW,2021-08-12 14:00:00
2021,8,12,15,230.93,27.86,4.78,MIDW,2021-08-12 15:00:00
2021,8,12,16,416.4,29.47,5.77,MIDW,2021-08-12 16:00:00
2021,8,12,17,523.45,30.43,6.41,MIDW,2021-08-12 17:00:00
2021,8,12,18,256.4,30.83,6.82,MIDW,2021-08-12 18:00:00
2021,8,12,19,161.55,30.71,7.29,MIDW,2021-08-12 19:00:00
2021,8,12,20,112.88,30.02,8.14,MIDW,2021-08-12 20:00:00
2021,8,12,21,117.15,28.91,9.05,MIDW,2021-08-12 21:00:00
2021,8,12,22,100.55,27.77,9.0,MIDW,2021-08-12 22:00:00
2021,8,12,23,60.35,26.58,8.35,MIDW,2021-08-12 23:00:00
2021,8,13,0,10.05,25.35,7.9,MIDW,2021-08-13 00:00:00
2021,8,13,1,0.0,24.49,7.39,MIDW,2021-08-13 01:00:00
2021,8,13,2,0.0,24.07,6.74,MIDW,2021-08-13 02:00:00
2021,8,13,3,0.0,23.67,5.88,MIDW,2021-08-13 03:00:00
2021,8,13,4,0.0,22.97,4.97,MIDW,2021-08-13 04:00:00
2021,8,13,5,0.0,22.1,4.41,MIDW,2021-08-13 05:00:00
2021,8,13,6,0.0,21.48,4.32,MIDW,2021-08-13 06:00:00
2021,8,13,7,0.0,20.98,4.33,MIDW,2021-08-13 07:00:00
2021,8,13,8,0.0,20.5,4.21,MIDW,2021-08-13 08:00:00
2021,8,13,9,0.0,20.16,4.7,MIDW,2021-08-13 09:00:00
2021,8,13,10,0.0,19.7,5.15,MIDW,2021-08-13 10:00:00
2021,8,13,11,17.4,19.88,5.29,MIDW,2021-08-13 11:00:00
2021,8,13,12,79.5,20.94,4.44,MIDW,2021-08-13 12:00:00
2021,8,13,13,143.2,23.29,3.73,MIDW,2021-08-13 13:00:00
2021,8,13,14,253.68,25.94,3.33,MIDW,2021-08-13 14:00:00
2021,8,13,15,497.08,27.17,3.45,MIDW,2021-08-13 15:00:00
2021,8,13,16,553.35,27.94,3.67,MIDW,2021-08-13 16:00:00
2021,8,13,17,600.47,28.35,3.92,MIDW,2021-08-13 17:00:00
2021,8,13,18,527.67,28.45,4.04,MIDW,2021-08-13 18:00:00
2021,8,13,19,582.83,28.63,3.94,MIDW,2021-08-13 19:00:00
2021,8,13,20,551.05,28.54,3.92,MIDW,2021-08-13 20:00:00
2021,8,13,21,482.0,28.26,4.02,MIDW,2021-08-13 21:00:00
2021,8,13,22,329.62,27.69,4.14,MIDW,2021-08-13 22:00:00
2021,8,13,23,150.18,26.5,4.31,MIDW,2021-08-13 23:00:00
2021,8,14,0,21.0,23.38,4.53,MIDW,2021-08-14 00:00:00
2021,8,14,1,0.0,21.48,5.23,MIDW,2021-08-14 01:00:00
2021,8,14,2,0.0,20.8,6.11,MIDW,2021-08-14 02:00:00
2021,8,14,3,0.0,20.13,7.1,MIDW,2021-08-14 03:00:00
2021,8,14,4,0.0,19.27,7.65,MIDW,2021-08-14 04:00:00
2021,8,14,5,0.0,18.34,7.66,MIDW,2021-08-14 05:00:00
2021,8,14,6,0.0,17.48,7.28,MIDW,2021-08-14 06:00:00
2021,8,14,7,0.0,16.77,6.58,MIDW,2021-08-14 07:00:00
2021,8,14,8,0.0,16.28,6.01,MIDW,2021-08-14 08:00:00
2021,8,14,9,0.0,15.9,5.45,MIDW,2021-08-14 09:00:00
2021,8,14,10,0.0,15.61,4.66,MIDW,2021-08-14 10:00:00
2021,8,14,11,41.03,16.61,4.07,MIDW,2021-08-14 11:00:00
2021,8,14,12,216.8,20.0,3.41,MIDW,2021-08-14 12:00:00
2021,8,14,13,394.92,22.65,3.33,MIDW,2021-08-14 13:00:00
2021,8,14,14,574.12,24.1,3.08,MIDW,2021-08-14 14:00:00
2021,8,14,15,726.97,25.23,3.06,MIDW,2021-08-14 15:00:00
2021,8,14,16,840.5,26.18,3.08,MIDW,2021-08-14 16:00:00
2021,8,14,17,896.2,26.92,3.1,MIDW,2021-08-14 17:00:00
2021,8,14,18,857.67,27.36,3.17,MIDW,2021-08-14 18:00:00
2021,8,14,19,796.83,27.48,3.29,MIDW,2021-08-14 19:00:00
2021,8,14,20,679.15,27.28,3.42,MIDW,2021-08-14 20:00:00
2021,8,14,21,545.78,26.81,3.6,MIDW,2021-08-14 21:00:00
2021,8,14,22,376.73,25.96,3.96,MIDW,2021-08-14 22:00:00
2021,8,14,23,182.48,24.31,4.57,MIDW,2021-08-14 23:00:00
2021,8,15,0,18.8,21.04,5.36,MIDW,2021-08-15 00:00:00
2021,8,15,1,0.0,19.21,5.7,MIDW,2021-08-15 01:00:00
2021,8,15,2,0.0,17.99,5.42,MIDW,2021-08-15 02:00:00
2021,8,15,3,0.0,17.12,4.93,MIDW,2021-08-15 03:00:00
2021,8,15,4,0.0,16.68,4.6,MIDW,2021-08-15 04:00:00
2021,8,15,5,0.0,16.4,4.49,MIDW,2021-08-15 05:00:00
2021,8,15,6,0.0,16.21,4.36,MIDW,2021-08-15 06:00:00
2021,8,15,7,0.0,16.0,4.12,MIDW,2021-08-15 07:00:00
2021,8,15,8,0.0,15.77,3.87,MIDW,2021-08-15 08:00:00
2021,8,15,9,0.0,15.45,3.58,MIDW,2021-08-15 09:00:00
2021,8,15,10,0.0,15.16,3.19,MIDW,2021-08-15 10:00:00
2021,8,15,11,45.9,15.64,2.82,MIDW,2021-08-15 11:00:00
2021,8,15,12,220.95,18.27,2.05,MIDW,2021-08-15 12:00:00
2021,8,15,13,418.48,21.01,1.91,MIDW,2021-08-15 13:00:00
2021,8,15,14,602.55,23.93,3.15,MIDW,2021-08-15 14:00:00
2021,8,15,15,754.7,25.33,3.76,MIDW,2021-08-15 15:00:00
2021,8,15,16,860.2,26.33,4.27,MIDW,2021-08-15 16:00:00
2021,8,15,17,912.6,27.08,4.68,MIDW,2021-08-15 17:00:00
2021,8,15,18,903.72,27.55,4.88,MIDW,2021-08-15 18:00:00
2021,8,15,19,840.47,27.7,4.84,MIDW,2021-08-15 19:00:00
2021,8,15,20,724.3,27.48,4.71,MIDW,2021-08-15 20:00:00
2021,8,15,21,563.62,26.85,4.65,MIDW,2021-08-15 21:00:00
2021,8,15,22,374.27,25.77,4.69,MIDW,2021-08-15 22:00:00
2021,8,15,23,168.82,24.01,4.92,MIDW,2021-08-15 23:00:00
2021,8,16,0,21.25,20.4,5.63,MIDW,2021-08-16 00:00:00
2021,8,16,1,0.0,18.42,6.11,MIDW,2021-08-16 01:00:00
2021,8,16,2,0.0,17.73,5.91,MIDW,2021-08-16 02:00:00
2021,8,16,3,0.0,17.23,5.39,MIDW,2021-08-16 03:00:00
2021,8,16,4,0.0,16.99,4.78,MIDW,2021-08-16 04:00:00
2021,8,16,5,0.0,16.9,4.14,MIDW,2021-08-16 05:00:00
2021,8,16,6,0.0,16.96,3.5,MIDW,2021-08-16 06:00:00
2021,8,16,7,0.0,17.0,2.88,MIDW,2021-08-16 07:00:00
2021,8,16,8,0.0,16.71,2.37,MIDW,2021-08-16 08:00:00
2021,8,16,9,0.0,16.31,2.14,MIDW,2021-08-16 09:00:00
2021,8,16,10,0.0,15.87,2.16,MIDW,2021-08-16 10:00:00
2021,8,16,11,38.8,16.32,2.35,MIDW,2021-08-16 11:00:00
2021,8,16,12,196.95,19.25,2.28,MIDW,2021-08-16 12:00:00
2021,8,16,13,387.62,22.27,2.97,MIDW,2021-08-16 13:00:00
2021,8,16,14,579.95,24.16,3.74,MIDW,2021-08-16 14:00:00
2021,8,16,15,727.12,25.43,4.04,MIDW,2021-08-16 15:00:00
2021,8,16,16,834.15,26.52,4.19,MIDW,2021-08-16 16:00:00
2021,8,16,17,882.8,27.36,4.23,MIDW,2021-08-16 17:00:00
2021,8,16,18,875.25,27.89,4.16,MIDW,2021-08-16 18:00:00
2021,8,16,19,811.2,28.01,4.09,MIDW,2021-08-16 19:00:00
2021,8,16,20,695.03,27.69,4.14,MIDW,2021-08-16 20:00:00
